Car Name,Transmission,Kilometers Run,Fuel Type,Body Type,Previous Owners,Price
Maruti Suzuki Ciaz Delta 1.4 MT,Manual,"25,000 km",Petrol,Sedan,1,₹ 8 Lakh
Volkswagen Vento Highline Petrol,Manual,"79,000 km",Petrol,Sedan,1,₹ 3.25 Lakh
Hyundai Verna 1.6 VTVT S,Manual,"70,493 km",Petrol,Sedan,1,₹ 3.55 Lakh
Honda City 1.3 DX,Manual,"1,14,000 km",Petrol,Sedan,1,₹ 2.1 Lakh
Hyundai Xcent E Plus CRDi,Manual,"52,410 km",Diesel,Sedan,1,₹ 5.25 Lakh
Maruti Suzuki Swift DZire VXI,Manual,"35,000 km",Petrol,Sedan,1,₹ 5.4 Lakh
Maruti Suzuki Swift DZire VXI,Manual,"1,21,000 km",Petrol,Sedan,1,₹ 2.9 Lakh
Maruti Suzuki Ciaz ZDi [2014-2015],Manual,"76,000 km",Diesel,Sedan,1,₹ 7.1 Lakh
Toyota Corolla Altis G Diesel,Manual,"1,05,000 km",Diesel,Sedan,1,₹ 5.15 Lakh
Hyundai Verna VGT CRDi,Manual,"85,000 km",Diesel,Sedan,1,₹ 3.1 Lakh
Honda City 1.5 S MT,Manual,"35,000 km",Petrol,Sedan,1,₹ 5 Lakh
Volkswagen Vento Trendline Petrol,Manual,"85,000 km",Petrol,Sedan,1,₹ 3.75 Lakh
Honda Amaze 1.2 S i-VTEC,Manual,"45,900 km",Petrol,Sedan,1,₹ 4.25 Lakh
Toyota Etios G,Manual,"56,568 km",Petrol,Sedan,1,₹ 4.1 Lakh
Maruti Suzuki Ciaz Delta 1.4 MT,Manual,"25,000 km",Petrol,Sedan,1,₹ 8 Lakh
Maruti Suzuki Ciaz Delta 1.3 Hybrid,Manual,"58,000 km",Diesel,Sedan,1,₹ 6.5 Lakh
Maruti Suzuki Swift DZire VXI,Manual,"1,03,000 km",Petrol,Sedan,1,₹ 3.75 Lakh
Hyundai Verna 1.6 VTVT SX,Manual,"44,027 km",Petrol,Sedan,1,₹ 8.55 Lakh
Honda Amaze 1.5 S i-DTEC,Manual,"42,100 km",Diesel,Sedan,1,₹ 5.75 Lakh
Honda City VX (O) MT,Manual,"34,000 km",Petrol,Sedan,1,₹ 8.5 Lakh
Skoda Rapid Style 1.5 TDI,Manual,"40,000 km",Diesel,Sedan,1,₹ 9.75 Lakh
Hyundai Verna 1.6 VTVT SX (O),Manual,"87,000 km",Petrol,Sedan,1,₹ 10.75 Lakh
Honda City 1.5 S MT,Manual,"62,000 km",Petrol,Sedan,1,₹ 3.5 Lakh
Honda City 1.5 V MT,Manual,"86,000 km",Petrol + 1,Sedan,1,₹ 4.5 Lakh
Maruti Suzuki Ciaz ZXi+ RS [2015-2017],Manual,"65,000 km",Petrol,Sedan,1,₹ 6.5 Lakh
Honda City VX Diesel,Manual,"79,000 km",Diesel,Sedan,1,₹ 9.25 Lakh
Volkswagen Vento Trendline Petrol,Manual,"45,145 km",Petrol,Sedan,1,₹ 3.15 Lakh
Ford Aspire Titanium1.5 TDCi [2018-2020],Manual,"51,000 km",Diesel,Sedan,1,₹ 5.25 Lakh
Skoda Octavia 1.8 TSI L&K,Automatic,"19,000 km",Petrol,Sedan,1,₹ 22.75 Lakh
Maruti Suzuki Swift Dzire VXI AT ABS,Automatic,"47,114 km",Petrol,Sedan,1,₹ 6.75 Lakh
Honda City SV CVT,Automatic,"22,847 km",Petrol,Sedan,1,₹ 7.5 Lakh
Honda City V CVT Petrol [2017-2019],Automatic,"56,909 km",Petrol,Sedan,1,₹ 9.5 Lakh
BMW 3 Series GT 320d Luxury Line [2014-2016],Automatic,"35,378 km",Diesel,Sedan,1,₹ 27.25 Lakh
Honda Amaze 1.2 VX AT i-VTEC,Automatic,"70,000 km",Petrol,Sedan,1,₹ 4.5 Lakh
Toyota Camry Hybrid [2015-2017],Automatic,"29,611 km",Petrol,Sedan,1,₹ 34.5 Lakh
Audi A4 2.0 TDI (143bhp),Automatic,"48,000 km",Diesel,Sedan,1,₹ 18.5 Lakh
Maruti Suzuki Dzire ZDi Plus AMT,Automatic,"91,773 km",Diesel,Sedan,1,₹ 8 Lakh
Maruti Suzuki Ciaz VXi+ AT,Automatic,"28,980 km",Petrol,Sedan,1,₹ 7.25 Lakh
Maruti Suzuki Dzire VXi AMT,Automatic,"30,178 km",Petrol,Sedan,1,₹ 7.45 Lakh
Maruti Suzuki Dzire VXi AMT,Automatic,"12,970 km",Petrol,Sedan,1,₹ 7.51 Lakh
Skoda Octavia 1.8 TSI Style Plus AT [2017],Automatic,"36,775 km",Petrol,Sedan,1,₹ 16.99 Lakh
Honda Amaze 1.2 VX AT i-VTEC,Automatic,"9,057 km",Petrol,Sedan,1,₹ 8.4 Lakh
Toyota Corolla Altis VL AT Petrol,Automatic,"68,773 km",Petrol,Sedan,1,₹ 14.95 Lakh
Toyota Corolla Altis 1.8 VL AT,Automatic,"75,200 km",Petrol,Sedan,1,₹ 3.25 Lakh
Mercedes-Benz C-Class 220 CDI Sport,Automatic,"31,752 km",Diesel,Sedan,1,₹ 15.5 Lakh
Hyundai Verna Fluidic 1.6 CRDi SX Opt AT,Automatic,"71,000 km",Diesel,Sedan,1,₹ 6.1 Lakh
Audi A4 1.8 TFSI,Automatic,"92,000 km",Petrol,Sedan,1,₹ 9.5 Lakh
Skoda Octavia Elegance 2.0 TDI AT,Automatic,"59,900 km",Diesel,Sedan,1,₹ 13.5 Lakh
Skoda Superb Elegance 1.8 TSI AT,Automatic,"49,717 km",Petrol,Sedan,1,₹ 10.5 Lakh
Mercedes-Benz E-Class E 220 d Avantgarde,Automatic,"70,000 km",Diesel,Sedan,1,₹ 41.99 Lakh
Jaguar XF Portfolio Diesel,Automatic,"65,000 km",Diesel,Sedan,1,₹ 28.49 Lakh
Mercedes-Benz S-Class 350 CDI L,Automatic,"93,621 km",Diesel,Sedan,1,₹ 16.5 Lakh
Jaguar XF 2.2 Diesel,Automatic,"48,000 km",Diesel,Sedan,1,₹ 15.75 Lakh
Toyota Yaris V CVT [2018-2020],Automatic,"26,300 km",Petrol,Sedan,1,₹ 9.25 Lakh
Volkswagen Vento Highline Petrol AT,Automatic,"78,984 km",Petrol,Sedan,1,₹ 3.95 Lakh
Mercedes-Benz E-Class E250 CDI BlueEfficiency,Automatic,"77,000 km",Diesel,Sedan,1,₹ 12.9 Lakh
Jaguar XF 2.2 Diesel,Automatic,"48,000 km",Diesel,Sedan,1,₹ 15.75 Lakh
BMW 5 Series 525d Sedan,Automatic,"53,000 km",Diesel,Sedan,1,₹ 12.75 Lakh
BMW 3 Series GT 320d Luxury Line [2014-2016],Automatic,"46,000 km",Diesel,Sedan,1,₹ 28.75 Lakh
Audi A3 35 TDI Premium,Automatic,"29,000 km",Diesel,Sedan,1,₹ 12.35 Lakh
Mercedes-Benz C-Class C 200 Avantgarde,Automatic,"28,000 km",Petrol,Sedan,1,₹ 30 Lakh
Mercedes-Benz E-Class E 200 Expression,Automatic,"51,000 km",Petrol,Sedan,1,₹ 49.5 Lakh
Mercedes-Benz CLA 200 Petrol Sport,Automatic,"50,000 km",Petrol,Sedan,1,₹ 19.99 Lakh
Volkswagen Vento Highline Petrol AT,Automatic,"77,161 km",Petrol,Sedan,1,₹ 6.85 Lakh
Maruti Suzuki Dzire VDi AMT,Automatic,"31,000 km",Diesel,Sedan,1,₹ 7.45 Lakh
Honda Amaze 1.2 S AT i-VTEC,Automatic,"19,472 km",Petrol,Sedan,1,₹ 7.95 Lakh
Hyundai Aura SX Plus 1.2 AMT CRDi,Automatic,"11,000 km",Diesel,Sedan,1,₹ 8.85 Lakh
Hyundai Xcent S AT 1.2 (O),Automatic,"63,625 km",Petrol,Sedan,1,₹ 4.75 Lakh
Toyota Corolla Altis G AT Petrol,Automatic,"1,06,792 km",Petrol,Sedan,1,₹ 9.99 Lakh
Audi A6 2.0 TDI Premium Plus,Automatic,"69,000 km",Diesel,Sedan,1,₹ 15.5 Lakh
Mercedes-Benz E-Class E 200 Exclusive [2019-2019],Automatic,"13,900 km",Petrol,Sedan,1,₹ 61 Lakh
Mercedes-Benz E-Class E 250 CDI Avantgarde,Automatic,"40,000 km",Diesel,Sedan,1,₹ 27.5 Lakh
Skoda Rapid 1.5 TDI CR Elegance AT,Automatic,"73,540 km",Diesel,Sedan,1,₹ 6.25 Lakh
Mercedes-Benz C-Class 220 BlueEfficiency,Automatic,"61,839 km",Diesel,Sedan,1,₹ 15.5 Lakh
BMW 5 Series 520d M Sport,Automatic,"37,123 km",Diesel,Sedan,1,₹ 33 Lakh
Hyundai Verna Fluidic 1.6 CRDi SX AT,Automatic,"73,286 km",Diesel,Sedan,1,₹ 5.45 Lakh
Mercedes-Benz C-Class 200 CGI,Automatic,"56,000 km",Petrol,Sedan,1,₹ 9.75 Lakh
BMW 5 Series 520d Luxury Line [2017-2019],Automatic,"15,000 km",Diesel,Sedan,1,₹ 47 Lakh
Hyundai Verna EX 1.6 VTVT AT [2017-2018],Automatic,"19,000 km",Petrol,Sedan,1,₹ 8.9 Lakh
Hyundai Verna Fluidic 1.6 CRDi SX Opt AT,Automatic,"89,000 km",Diesel,Sedan,1,₹ 4.8 Lakh
Honda Civic ZX CVT Petrol [2019-2020],Automatic,"13,000 km",Petrol,Sedan,1,₹ 19.9 Lakh
Honda City ZX CVT Petrol [2017-2019],Automatic,"34,000 km",Petrol,Sedan,1,₹ 10.75 Lakh
Audi A6 2.0 TDI Premium,Automatic,"53,000 km",Diesel,Sedan,1,₹ 17.25 Lakh
Volkswagen Vento Highline Plus 1.5 AT (D) 16 Alloy,Automatic,"1,05,000 km",Diesel,Sedan,1,₹ 8.5 Lakh
Hyundai Elantra 2.0 SX (O) AT,Automatic,"23,295 km",Petrol,Sedan,1,₹ 16 Lakh
Honda Civic ZX CVT Petrol,Automatic,"23,000 km",Petrol,Sedan,1,₹ 17.75 Lakh
Hyundai Verna SX Plus 1.6 CRDi AT,Automatic,"45,000 km",Diesel,Sedan,1,₹ 10.5 Lakh
BMW 5 Series 520d Sedan,Automatic,"63,000 km",Diesel,Sedan,1,₹ 13.75 Lakh
Mercedes-Benz C-Class 200 K AT,Automatic,"49,000 km",Petrol,Sedan,1,₹ 4 Lakh
Audi A6 35 TDI Matrix,Automatic,"23,000 km",Diesel,Sedan,1,₹ 30 Lakh
Jaguar XF Prestige Diesel CBU,Automatic,"37,056 km",Diesel,Sedan,1,₹ 39.16 Lakh
BMW 3 Series GT 320d Luxury Line [2014-2016],Automatic,"37,500 km",Diesel,Sedan,1,₹ 42 Lakh
Toyota Corolla Altis VL AT Petrol,Automatic,"80,000 km",Petrol,Sedan,1,₹ 13.9 Lakh
Jaguar XE Prestige Diesel,Automatic,"30,319 km",Diesel,Sedan,1,₹ 31.66 Lakh
Jaguar XJ L 3.0 Portfolio,Automatic,"14,742 km",Diesel,Sedan,1,₹ 74.25 Lakh
BMW 5 Series 520d Luxury Line [2017-2019],Automatic,"74,000 km",Diesel,Sedan,1,₹ 14.75 Lakh
Hyundai Verna Fluidic 1.6 CRDi SX Opt AT,Automatic,"68,000 km",Diesel,Sedan,1,₹ 4.9 Lakh
Honda Civic ZX CVT Petrol,Automatic,"11,835 km",Petrol,Sedan,1,₹ 21.5 Lakh
Skoda Octavia 1.8 TSI L&K,Automatic,"7,000 km",Petrol,Sedan,1,₹ 21.25 Lakh
BMW 5 Series 525d Sedan,Automatic,"72,000 km",Diesel,Sedan,1,₹ 10.5 Lakh
BMW 5 Series 520d Luxury Line,Automatic,"60,000 km",Diesel,Sedan,1,₹ 24.9 Lakh
Volkswagen Jetta Highline TDI AT,Automatic,"57,000 km",Diesel,Sedan,1,₹ 12.25 Lakh
Audi A4 2.0 TDI Sline,Automatic,"56,290 km",Diesel,Sedan,1,₹ 9.3 Lakh
Ford Aspire Titanium 1.5 Ti-VCT AT,Automatic,"33,622 km",Petrol,Sedan,1,₹ 5.25 Lakh
Skoda Octavia 2.0 TDI L&K,Automatic,"35,509 km",Diesel,Sedan,1,₹ 23.95 Lakh
Volkswagen Passat Highline,Automatic,"39,754 km",Diesel,Sedan,1,₹ 29 Lakh
Mercedes-Benz E-Class E200,Automatic,"35,822 km",Petrol,Sedan,1,₹ 14.25 Lakh
BMW 5 Series 520d Luxury Line [2017-2019],Automatic,"40,000 km",Diesel,Sedan,1,₹ 21 Lakh
Audi A4 2.0 TDI (143bhp),Automatic,"51,000 km",Diesel,Sedan,1,₹ 19.5 Lakh
Ford Aspire Titanium 1.5 Ti-VCT AT,Automatic,"33,622 km",Petrol,Sedan,1,₹ 5.25 Lakh
Audi A4 2.0 TDI Sline,Automatic,"56,290 km",Diesel,Sedan,1,₹ 9.3 Lakh
Mercedes-Benz C-Class C 200 Progressive,Automatic,"3,200 km",Petrol,Sedan,1,₹ 49.5 Lakh
Mercedes-Benz S-Class (W222) S 450,Automatic,"12,000 km",Petrol,Sedan,1,₹ 1.25 Crore
Honda City SV CVT,Automatic,"83,000 km",Petrol,Sedan,1,₹ 7.25 Lakh
Honda City VX CVT,Automatic,"24,000 km",Petrol,Sedan,1,₹ 9.5 Lakh
Honda City ZX CVT Petrol [2017-2019],Automatic,"23,000 km",Petrol,Sedan,1,₹ 12.75 Lakh
Audi A3 35 TDI Technology + Sunroof,Automatic,"62,000 km",Diesel,Sedan,1,₹ 17.5 Lakh
Hyundai Verna Fluidic 1.6 CRDi SX Opt AT,Automatic,"68,000 km",Diesel,Sedan,1,₹ 4.9 Lakh
BMW 5 Series 520d Luxury Line [2017-2019],Automatic,"74,000 km",Diesel,Sedan,1,₹ 14.75 Lakh
BMW 5 Series 520d Luxury Line,Automatic,"60,000 km",Diesel,Sedan,1,₹ 24.9 Lakh
Volkswagen Jetta Highline TDI AT,Automatic,"57,000 km",Diesel,Sedan,1,₹ 12.25 Lakh
BMW 5 Series 530d M Sport [2013-2017],Automatic,"81,000 km",Diesel,Sedan,1,₹ 28.75 Lakh
Audi A3 35 TDI Premium Plus + Sunroof,Automatic,"15,000 km",Diesel,Sedan,1,₹ 24.5 Lakh
Skoda Octavia 2.0 TDI L&K,Automatic,"33,000 km",Diesel,Sedan,1,₹ 27.5 Lakh
Skoda Octavia 2.0 TDI CR Style Plus AT [2017],Automatic,"81,000 km",Diesel,Sedan,1,₹ 18 Lakh
BMW 5 Series 520d Luxury Line [2017-2019],Automatic,"57,300 km",Diesel,Sedan,1,₹ 47.9 Lakh
Nissan Sunny XL CVT AT,Automatic,"30,030 km",Petrol,Sedan,1,₹ 4.5 Lakh
Mercedes-Benz E-Class E 220 d Avantgarde,Automatic,"34,909 km",Diesel,Sedan,1,₹ 47 Lakh
Jaguar XE Prestige,Automatic,"23,500 km",Petrol,Sedan,1,₹ 35 Lakh
Audi A3 35 TDI Premium Plus + Sunroof,Automatic,"76,000 km",Diesel,Sedan,1,₹ 23.5 Lakh
BMW 5 Series 520d Luxury Line,Automatic,"42,500 km",Diesel,Sedan,1,₹ 31 Lakh
Mercedes-Benz CLA 200 CDI Sport,Automatic,"29,264 km",Diesel,Sedan,1,₹ 28.5 Lakh
Audi A6 2.0 TDI Premium,Automatic,"63,300 km",Diesel,Sedan,1,₹ 16.5 Lakh
Mercedes-Benz CLA 200 CDI Sport,Automatic,"30,000 km",Diesel,Sedan,1,₹ 30 Lakh
Volkswagen Jetta Highline TDI AT,Automatic,"86,000 km",Diesel,Sedan,1,₹ 6.2 Lakh
BMW 3 Series GT 320d Luxury Line [2014-2016],Automatic,"81,760 km",Diesel,Sedan,1,₹ 32.5 Lakh
BMW 5 Series 520d Luxury Line,Automatic,"60,000 km",Diesel,Sedan,1,₹ 23 Lakh
Mercedes-Benz C-Class C 220 CDI Avantgarde,Automatic,"51,000 km",Diesel,Sedan,1,₹ 14.5 Lakh
Mercedes-Benz E-Class E 220d Expression [2019-2019],Automatic,"55,000 km",Diesel,Sedan,1,₹ 42.5 Lakh
BMW 5 Series 530d M Sport [2013-2017],Automatic,"22,000 km",Diesel,Sedan,1,₹ 59 Lakh
Audi A4 35 TDI Premium Plus,Automatic,"88,750 km",Diesel,Sedan,1,₹ 28 Lakh
Volkswagen Ameo Highline Plus 1.5L AT (D)16 Alloy,Automatic,"64,700 km",Diesel,Sedan,1,₹ 7.4 Lakh
BMW 5 Series 520d Luxury Line [2017-2019],Automatic,"18,500 km",Diesel,Sedan,1,₹ 46 Lakh
Mercedes-Benz C-Class C 220d Progressive [2018-2019],Automatic,"14,000 km",Diesel,Sedan,1,₹ 40.5 Lakh
Honda City VX CVT,Automatic,"1,21,920 km",Petrol,Sedan,1,₹ 6.9 Lakh
Jaguar XF 3.0 V6 Premium Luxury,Automatic,"60,000 km",Diesel,Sedan,1,₹ 19.75 Lakh
Mercedes-Benz E-Class E 220 d Avantgarde,Automatic,"68,000 km",Diesel,Sedan,1,₹ 38.5 Lakh
Skoda Rapid 1.5 TDI CR Elegance AT,Automatic,"75,200 km",Diesel,Sedan,1,₹ 6.75 Lakh
Audi A3 40 TFSI Premium Plus,Automatic,"33,055 km",Petrol,Sedan,1,₹ 16.9 Lakh
Mercedes-Benz C-Class 220 CDI Sport,Automatic,"1,13,000 km",Diesel,Sedan,1,₹ 8.3 Lakh
Maruti Suzuki Dzire VDi AMT,Automatic,"35,500 km",Diesel,Sedan,1,₹ 7.85 Lakh
Mercedes-Benz E-Class E 220 d Avantgarde,Automatic,"46,000 km",Diesel,Sedan,1,₹ 40 Lakh
BMW 7 Series 750Li Sedan,Automatic,"27,000 km",Petrol,Sedan,1,₹ 19.3 Lakh
Volkswagen Ameo Highline Plus 1.5L AT (D)16 Alloy,Automatic,"64,700 km",Diesel,Sedan,1,₹ 7.4 Lakh
Mercedes-Benz C-Class 220 CDI Sport,Automatic,"1,13,000 km",Diesel,Sedan,1,₹ 8.3 Lakh
Mercedes-Benz C-Class C 220d Progressive [2018-2019],Automatic,"14,000 km",Diesel,Sedan,1,₹ 40.5 Lakh
Maruti Suzuki Dzire VDi AMT,Automatic,"35,500 km",Diesel,Sedan,1,₹ 7.85 Lakh
Mercedes-Benz E-Class E 220 d Avantgarde,Automatic,"46,000 km",Diesel,Sedan,1,₹ 40 Lakh
BMW 5 Series 520d Luxury Line,Automatic,"60,000 km",Diesel,Sedan,1,₹ 23 Lakh
BMW 5 Series 520d Luxury Line [2017-2019],Automatic,"18,500 km",Diesel,Sedan,1,₹ 46 Lakh
Mercedes-Benz C-Class C 220d Progressive [2018-2019],Automatic,"24,000 km",Diesel,Sedan,1,₹ 45 Lakh
BMW 5 Series 530d M Sport [2013-2017],Automatic,"28,000 km",Diesel,Sedan,1,₹ 46 Lakh
Mercedes-Benz E-Class E 220 d Avantgarde,Automatic,"68,000 km",Diesel,Sedan,1,₹ 38.5 Lakh
Mercedes-Benz E-Class E 220d Expression [2019-2019],Automatic,"14,229 km",Diesel,Sedan,1,₹ 65 Lakh
Audi A4 35 TDI Premium Sport,Automatic,"18,000 km",Diesel,Sedan,1,₹ 17.5 Lakh
BMW 3 Series 320d Luxury Line,Automatic,"9,000 km",Diesel,Sedan,1,₹ 44.7 Lakh
Audi A4 35 TDI Premium Plus,Automatic,"20,000 km",Diesel,Sedan,1,₹ 36.45 Lakh
Audi A4 2.0 TDI Sline,Automatic,"75,000 km",Diesel,Sedan,1,₹ 9 Lakh
BMW 5 Series 520d Luxury Line [2017-2019],Automatic,"33,000 km",Diesel,Sedan,1,₹ 49 Lakh
Mercedes-Benz C-Class C 220 CDI Avantgarde,Automatic,"51,209 km",Diesel,Sedan,1,₹ 25.85 Lakh
Mercedes-Benz E-Class E 250 CDI Edition E,Automatic,"38,955 km",Diesel,Sedan,1,₹ 29.85 Lakh
Honda Amaze 1.2 V CVT Petrol [2018-2020],Automatic,"19,123 km",Petrol,Sedan,1,₹ 7.51 Lakh
BMW 5 Series 520d Luxury Line [2017-2019],Automatic,"15,000 km",Diesel,Sedan,1,₹ 47 Lakh
Skoda Octavia 2.0 TDI L&K,Automatic,"1,383 km",Diesel,Sedan,1,₹ 29.5 Lakh
Audi A4 2.0 TDI (177bhp) Premium,Automatic,"80,952 km",Diesel,Sedan,1,₹ 14.5 Lakh
BMW 5 Series 520d Luxury Line,Automatic,"21,200 km",Diesel,Sedan,1,₹ 32 Lakh
BMW 5 Series 520d Luxury Line,Automatic,"21,200 km",Diesel,Sedan,1,₹ 32 Lakh
BMW 5 Series 520d Luxury Line [2017-2019],Automatic,"34,000 km",Diesel,Sedan,1,₹ 49 Lakh
Audi A3 35 TDI Premium Plus + Sunroof,Automatic,"70,000 km",Diesel,Sedan,1,₹ 23.5 Lakh
Audi A3 35 TDI Premium Plus + Sunroof,Automatic,"75,000 km",Diesel,Sedan,1,₹ 23.5 Lakh
Audi A3 35 TDI Premium Plus + Sunroof,Automatic,"76,000 km",Diesel,Sedan,1,₹ 23.5 Lakh
Mercedes-Benz CLA 200 Petrol Sport,Automatic,"11,650 km",Petrol,Sedan,1,₹ 31.9 Lakh
Mercedes-Benz C-Class 220 CDI Sport,Automatic,"31,000 km",Diesel,Sedan,1,₹ 15.25 Lakh
BMW 3 Series 320d Luxury Line,Automatic,"57,437 km",Diesel,Sedan,1,₹ 28 Lakh
Skoda Rapid 1.5 TDI CR Elegance AT,Automatic,"75,000 km",Diesel,Sedan,1,₹ 4.5 Lakh
Maruti Suzuki Swift Dzire ZDI AMT,Automatic,"1,22,416 km",Diesel,Sedan,1,₹ 4.9 Lakh
Mercedes-Benz S-Class 350,Automatic,"70,000 km",Petrol,Sedan,1,₹ 12 Lakh
Jaguar XF XF Diesel,Automatic,"61,000 km",Diesel,Sedan,1,₹ 15.55 Lakh
Mercedes-Benz C-Class 250 CDI Avantgarde,Automatic,"87,000 km",Diesel,Sedan,1,₹ 6.85 Lakh
Mercedes-Benz C-Class C 220d Progressive [2018-2019],Automatic,"25,000 km",Diesel,Sedan,1,₹ 42.5 Lakh
Mercedes-Benz E-Class E 220d Exclusive [2019-2019],Automatic,"15,000 km",Diesel,Sedan,1,₹ 72 Lakh
Volkswagen Passat Highline,Automatic,"20,000 km",Diesel,Sedan,1,₹ 26.5 Lakh
Volkswagen Passat Highline DSG,Automatic,"45,000 km",Diesel,Sedan,1,₹ 7.8 Lakh
Honda City V CVT Petrol [2017-2019],Automatic,"29,000 km",Petrol,Sedan,1,₹ 8.95 Lakh
Mercedes-Benz E-Class E 350 d Exclusive [2017-2019],Automatic,"19,800 km",Diesel,Sedan,1,₹ 54.9 Lakh
Audi A6 35 TFSI,Automatic,"26,020 km",Petrol,Sedan,1,₹ 39.9 Lakh
Maruti Suzuki Ciaz VXi+ AT,Automatic,"55,000 km",Petrol,Sedan,1,₹ 6.99 Lakh
BMW 5 Series 530d M Sport [2013-2017],Automatic,"7,000 km",Diesel,Sedan,1,₹ 57 Lakh
Jaguar XF 2.2 Diesel Luxury,Automatic,"68,408 km",Diesel,Sedan,1,₹ 19.5 Lakh
BMW 5 Series 520d Luxury Line [2017-2019],Automatic,"36,000 km",Diesel,Sedan,1,₹ 49 Lakh
Mercedes-Benz E-Class E 220d Exclusive [2019-2019],Automatic,"15,000 km",Diesel,Sedan,1,₹ 72 Lakh
Mercedes-Benz C-Class C 220d Progressive [2018-2019],Automatic,"25,000 km",Diesel,Sedan,1,₹ 42.5 Lakh
Audi A4 35 TDI Technology Pack,Automatic,"56,445 km",Diesel,Sedan,1,₹ 23.25 Lakh
Mercedes-Benz E-Class E 220d Exclusive [2019-2019],Automatic,"45,000 km",Diesel,Sedan,1,₹ 57 Lakh
BMW 3 Series 320d Luxury Line,Automatic,"29,000 km",Diesel,Sedan,1,₹ 17.5 Lakh
Audi A4 2.0 TDI (143 bhp),Automatic,"50,000 km",Diesel,Sedan,1,₹ 12.5 Lakh
Maruti Suzuki Ciaz VXi+ AT,Automatic,"55,000 km",Petrol,Sedan,1,₹ 6.99 Lakh
Skoda Superb Elegance 1.8 TSI AT,Automatic,"55,000 km",Petrol,Sedan,1,₹ 4.75 Lakh
Audi A6 35 TDI Matrix,Automatic,"88,000 km",Diesel,Sedan,1,₹ 21 Lakh
Audi A6 35 TFSI,Automatic,"26,020 km",Petrol,Sedan,1,₹ 39.9 Lakh
Honda City V CVT Petrol [2017-2019],Automatic,"29,000 km",Petrol,Sedan,1,₹ 8.95 Lakh
Jaguar XF XF Diesel,Automatic,"61,000 km",Diesel,Sedan,1,₹ 15.55 Lakh
BMW 5 Series 530d M Sport [2013-2017],Automatic,"7,000 km",Diesel,Sedan,1,₹ 57 Lakh
Mercedes-Benz E-Class E 350 d Exclusive [2017-2019],Automatic,"19,800 km",Diesel,Sedan,1,₹ 54.9 Lakh
Audi A4 2.0 TDI (177bhp) Premium Plus,Automatic,"55,000 km",Diesel,Sedan,1,₹ 15.51 Lakh
Chevrolet Cruze LTZ AT,Automatic,"82,000 km",Diesel,Sedan,1,₹ 5.75 Lakh
Chevrolet Cruze LTZ AT,Automatic,"88,000 km",Diesel,Sedan,1,₹ 5.75 Lakh
BMW 3 Series 320d Luxury Line,Automatic,375 km,Diesel,Sedan,1,₹ 44.9 Lakh
Audi A4 2.0 TDI (177bhp) Premium Plus,Automatic,"57,000 km",Diesel,Sedan,1,₹ 15.5 Lakh
BMW 3 Series 320d Luxury Line,Automatic,390 km,Diesel,Sedan,1,₹ 44.99 Lakh
Audi A6 2.0 TDI Premium Plus,Automatic,"47,000 km",Diesel,Sedan,1,₹ 16.25 Lakh
BMW 7 Series 740Li Sedan,Automatic,"49,000 km",Petrol,Sedan,1,₹ 14.99 Lakh
Jaguar XF Prestige Diesel CBU,Automatic,"10,000 km",Diesel,Sedan,1,₹ 43.5 Lakh
Maruti Suzuki SX4 ZXI AT LEATHER BS-IV,Automatic,"82,359 km",Petrol,Sedan,1,₹ 2.66 Lakh
Jaguar XF Prestige Diesel CBU,Automatic,"10,000 km",Diesel,Sedan,1,₹ 43.5 Lakh
BMW 7 Series 740Li Sedan,Automatic,"49,000 km",Petrol,Sedan,1,₹ 14.99 Lakh
Skoda Octavia 2.0 TDI CR Style Plus AT [2017],Automatic,"55,000 km",Diesel,Sedan,1,₹ 15 Lakh
Hyundai Verna Fluidic 1.6 VTVT SX Opt AT,Automatic,"60,000 km",Petrol,Sedan,1,₹ 4.65 Lakh
Skoda Superb Elegance 1.8 TSI AT,Automatic,"50,000 km",Petrol,Sedan,1,₹ 4.75 Lakh
Audi A3 35 TDI Premium Plus + Sunroof,Automatic,"45,000 km",Diesel,Sedan,1,₹ 16.9 Lakh
Hyundai Verna SX 1.5 CRDi AT,Automatic,"25,000 km",Diesel,Sedan,1,₹ 14.49 Lakh
Mercedes-Benz C-Class C 200 Avantgarde,Automatic,"22,000 km",Petrol,Sedan,1,₹ 29 Lakh
Maruti Suzuki SX4 ZXI AT LEATHER BS-IV,Automatic,"82,359 km",Petrol,Sedan,1,₹ 2.66 Lakh
Mercedes-Benz CLA 200 Petrol Sport,Automatic,"3,708 km",Petrol,Sedan,1,₹ 36 Lakh
Hyundai Verna Fluidic 1.6 VTVT SX AT,Automatic,"29,000 km",Petrol,Sedan,1,₹ 6.99 Lakh
BMW 3 Series 320d Prestige,Automatic,"14,000 km",Diesel,Sedan,1,₹ 32 Lakh
Mercedes-Benz E-Class E 220d Exclusive [2019-2019],Automatic,"24,000 km",Diesel,Sedan,1,₹ 55 Lakh
Mercedes-Benz C-Class C 200 Prime,Automatic,"7,500 km",Petrol,Sedan,1,₹ 42.5 Lakh
